epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,3057.92,1.5005,1.35936,1.47144,0.58634,0.39061,0.39683,0.18991,2.01088,1.83145,1.91097,0.00056012,0.00056012,0.00056012
88,3093.69,1.47951,1.33664,1.45811,0.58467,0.38697,0.40284,0.19854,1.98055,1.80563,1.90774,0.000545733,0.000545733,0.000545733
89,3129.52,1.48069,1.31758,1.45,0.6096,0.38879,0.39634,0.19085,1.98038,1.80331,1.89322,0.000531423,0.000531423,0.000531423
90,3165.35,1.4675,1.3117,1.44412,0.59614,0.39299,0.40528,0.19223,1.98255,1.80786,1.89939,0.000517197,0.000517197,0.000517197
91,3201.61,1.44622,1.28889,1.42874,0.53879,0.41955,0.39838,0.19141,1.97007,1.79957,1.90827,0.00050306,0.00050306,0.00050306
92,3237.57,1.43755,1.29622,1.43497,0.55142,0.38784,0.39459,0.18634,1.98707,1.82793,1.90698,0.00048902,0.00048902,0.00048902
93,3273.17,1.45743,1.28239,1.43195,0.54873,0.41434,0.39943,0.19678,1.96863,1.78279,1.89626,0.000475081,0.000475081,0.000475081
94,3308.85,1.41333,1.25498,1.4116,0.56409,0.40264,0.40203,0.19318,1.96838,1.79711,1.89942,0.00046125,0.00046125,0.00046125
95,3344.61,1.42805,1.26344,1.42035,0.55169,0.40701,0.39286,0.19342,1.964,1.80109,1.90115,0.000447534,0.000447534,0.000447534
96,3380.59,1.41675,1.23714,1.40275,0.59747,0.38879,0.4061,0.19745,1.94157,1.79631,1.87729,0.000433938,0.000433938,0.000433938
97,3416.37,1.41801,1.2628,1.41693,0.55068,0.39515,0.39675,0.1919,1.9692,1.7817,1.89568,0.000420468,0.000420468,0.000420468
98,3452.31,1.42814,1.24947,1.41181,0.51969,0.40969,0.39583,0.19019,1.95639,1.81871,1.88221,0.00040713,0.00040713,0.00040713
99,3487.57,1.38738,1.19509,1.38084,0.5423,0.40542,0.38134,0.1883,1.96366,1.82264,1.89416,0.00039393,0.00039393,0.00039393
100,3523.07,1.38469,1.20129,1.37771,0.55011,0.39627,0.39805,0.19496,1.92904,1.78214,1.85013,0.000380874,0.000380874,0.000380874
