epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,1777.45,2.02323,2.47267,1.9043,0.3495,0.28769,0.23135,0.08471,2.16924,2.48635,2.0555,0.00130249,0.00130249,0.00130249
31,1836.35,2.03906,2.44571,1.91385,0.32332,0.2745,0.22134,0.08746,2.19804,2.48569,2.06323,0.00129391,0.00129391,0.00129391
32,1895.36,1.99773,2.39647,1.87705,0.38094,0.30234,0.23911,0.09358,2.12872,2.40422,2.04724,0.00128507,0.00128507,0.00128507
33,1954.14,2.00658,2.38209,1.87728,0.33769,0.27935,0.21408,0.08146,2.21105,2.59439,2.1272,0.00127599,0.00127599,0.00127599
34,2012.94,2.00992,2.39396,1.89119,0.38156,0.29644,0.25061,0.0958,2.1445,2.46581,2.05443,0.00126667,0.00126667,0.00126667
35,2071.89,1.99062,2.38012,1.88928,0.3468,0.30856,0.23485,0.09237,2.1588,2.45253,2.04121,0.00125711,0.00125711,0.00125711
36,2130.79,1.98418,2.37797,1.87342,0.37273,0.29343,0.24905,0.09479,2.18537,2.45018,2.05904,0.00124731,0.00124731,0.00124731
37,2189.67,1.963,2.3413,1.8556,0.39202,0.27624,0.2432,0.09683,2.17298,2.41826,2.03916,0.00123728,0.00123728,0.00123728
38,2248.66,1.97137,2.3312,1.84525,0.38892,0.28319,0.26159,0.10441,2.15453,2.35626,2.05764,0.00122703,0.00122703,0.00122703
39,2307.66,1.95898,2.2674,1.84864,0.40003,0.27623,0.24513,0.09457,2.16984,2.41185,2.04056,0.00121656,0.00121656,0.00121656
40,2366.63,1.95513,2.30227,1.85654,0.39703,0.28052,0.2331,0.09229,2.18852,2.4486,2.10412,0.00120586,0.00120586,0.00120586
41,2425.7,1.94538,2.28898,1.8392,0.34739,0.30579,0.24017,0.09484,2.16776,2.3896,2.06248,0.00119496,0.00119496,0.00119496
42,2484.64,1.93925,2.27601,1.84417,0.42955,0.31633,0.2794,0.11237,2.14235,2.33185,2.04773,0.00118385,0.00118385,0.00118385
43,2543.48,1.91938,2.1805,1.82749,0.40819,0.31702,0.27782,0.11432,2.09779,2.28858,2.02192,0.00117253,0.00117253,0.00117253
44,2602.58,1.93296,2.20728,1.82793,0.41199,0.32565,0.28567,0.1116,2.14875,2.28824,2.00918,0.00116102,0.00116102,0.00116102
45,2661.52,1.92427,2.17804,1.81047,0.39194,0.32882,0.28536,0.11943,2.11806,2.29243,1.98661,0.00114931,0.00114931,0.00114931
46,2720.51,1.89541,2.15723,1.79528,0.43051,0.32164,0.27646,0.1107,2.15156,2.32451,2.03939,0.00113742,0.00113742,0.00113742
47,2779.45,1.90705,2.14164,1.78302,0.37463,0.32836,0.29258,0.12368,2.1021,2.24879,2.00235,0.00112534,0.00112534,0.00112534
48,2838.45,1.88666,2.14205,1.79735,0.42776,0.31239,0.29025,0.11598,2.14658,2.23282,2.03244,0.00111309,0.00111309,0.00111309
49,2897.45,1.88039,2.1254,1.78807,0.42327,0.31423,0.28819,0.11518,2.11628,2.24791,1.99738,0.00110066,0.00110066,0.00110066
50,2956.47,1.85016,2.10131,1.7717,0.45452,0.30805,0.30258,0.13045,2.10966,2.19613,2.01902,0.00108807,0.00108807,0.00108807
51,3015.77,1.85793,2.05757,1.76723,0.4777,0.3109,0.30601,0.13169,2.12604,2.17695,2.01477,0.00107532,0.00107532,0.00107532
52,3074.7,1.83725,2.06757,1.7571,0.44074,0.32103,0.30493,0.12763,2.10749,2.16628,1.99795,0.00106242,0.00106242,0.00106242
53,3133.61,1.8514,2.04197,1.75939,0.41103,0.32537,0.29453,0.12833,2.13963,2.21092,2.0237,0.00104936,0.00104936,0.00104936
54,3192.59,1.83848,2.02605,1.75242,0.47335,0.30347,0.29725,0.12436,2.11919,2.18678,2.02954,0.00103616,0.00103616,0.00103616
55,3251.48,1.82634,2.0195,1.76047,0.45188,0.3069,0.30969,0.13156,2.09784,2.17965,2.00697,0.00102282,0.00102282,0.00102282
56,3310.25,1.82289,2.0028,1.73061,0.43418,0.34249,0.31439,0.12955,2.08354,2.13158,1.9891,0.00100935,0.00100935,0.00100935
57,3369.2,1.80861,1.98399,1.73104,0.43972,0.3332,0.31778,0.13707,2.08834,2.14481,2.0208,0.000995756,0.000995756,0.000995756
58,3428.18,1.8194,1.96075,1.72818,0.53835,0.30695,0.33038,0.14651,2.06728,2.11302,1.97863,0.00098204,0.00098204,0.00098204
59,3487.18,1.80575,1.93839,1.72165,0.45928,0.31816,0.31428,0.1347,2.10659,2.13445,1.99724,0.000968209,0.000968209,0.000968209
60,3546.27,1.80074,1.92499,1.71838,0.47197,0.32969,0.32382,0.14409,2.08753,2.10652,2.00326,0.00095427,0.00095427,0.00095427
61,3605.29,1.80004,1.9295,1.70637,0.46305,0.34288,0.33196,0.1513,2.06488,2.03463,1.96205,0.00094023,0.00094023,0.00094023
62,3664.56,1.7793,1.89374,1.6987,0.44288,0.35048,0.32403,0.1391,2.09287,2.12233,1.99651,0.000926093,0.000926093,0.000926093
63,3723.55,1.76896,1.89459,1.70776,0.46604,0.34358,0.33455,0.14568,2.06282,2.05321,1.97443,0.000911867,0.000911867,0.000911867
64,3782.49,1.77885,1.8685,1.68682,0.47273,0.34033,0.33762,0.15153,2.07882,2.04283,1.98562,0.000897557,0.000897557,0.000897557
65,3841.6,1.7762,1.86336,1.69031,0.42262,0.35168,0.31384,0.13877,2.08028,2.08491,1.96923,0.00088317,0.00088317,0.00088317
66,3900.69,1.74767,1.82593,1.67485,0.50702,0.3502,0.34661,0.15111,2.08806,2.0602,1.98914,0.000868712,0.000868712,0.000868712
67,3959.72,1.75469,1.86185,1.68421,0.49084,0.34644,0.33034,0.14086,2.08375,2.08244,1.96857,0.00085419,0.00085419,0.00085419
68,4018.73,1.73564,1.82294,1.67021,0.45729,0.35706,0.34133,0.14774,2.06574,2.00556,1.95461,0.00083961,0.00083961,0.00083961
69,4077.5,1.73951,1.78713,1.66046,0.49943,0.35472,0.35937,0.16074,2.05146,1.96803,1.95691,0.000824978,0.000824978,0.000824978
70,4136.44,1.72519,1.80188,1.66048,0.47317,0.34414,0.34044,0.15505,2.0742,2.01608,1.95363,0.0008103,0.0008103,0.0008103
71,4195.32,1.7219,1.76035,1.66439,0.47014,0.36658,0.3458,0.15766,2.04909,1.98397,1.96344,0.000795584,0.000795584,0.000795584
72,4254.27,1.70175,1.7427,1.63318,0.4935,0.36892,0.36066,0.16568,2.031,1.94943,1.93933,0.000780835,0.000780835,0.000780835
73,4313.29,1.68901,1.73998,1.62894,0.53582,0.33669,0.35743,0.16232,2.04392,1.93916,1.94481,0.00076606,0.00076606,0.00076606
74,4372.17,1.69537,1.71682,1.62954,0.48605,0.37872,0.35594,0.16083,2.06427,1.94626,1.96611,0.000751266,0.000751266,0.000751266
75,4431.15,1.68727,1.68214,1.61914,0.49006,0.36147,0.34889,0.15809,2.06018,1.94748,1.95176,0.000736459,0.000736459,0.000736459
76,4490.13,1.65814,1.66651,1.61935,0.53039,0.37354,0.37196,0.16958,2.06493,1.95154,1.96476,0.000721645,0.000721645,0.000721645
77,4549.22,1.65281,1.67585,1.6009,0.50282,0.36657,0.3645,0.17219,2.0308,1.91279,1.93236,0.000706831,0.000706831,0.000706831
78,4608.38,1.64541,1.62379,1.58286,0.5325,0.36168,0.3677,0.17258,2.01932,1.90675,1.92504,0.000692024,0.000692024,0.000692024
79,4667.38,1.64973,1.66413,1.59566,0.53822,0.35382,0.36226,0.16964,2.03328,1.89993,1.93067,0.00067723,0.00067723,0.00067723
80,4726.54,1.64348,1.5979,1.56848,0.52442,0.37448,0.36706,0.17065,2.01971,1.88839,1.92814,0.000662455,0.000662455,0.000662455
81,4785.68,1.61417,1.5924,1.56588,0.54297,0.3814,0.38103,0.17743,2.01537,1.87125,1.93661,0.000647706,0.000647706,0.000647706
82,4844.76,1.61229,1.56869,1.56487,0.54016,0.38004,0.37624,0.17519,2.03104,1.88575,1.93334,0.00063299,0.00063299,0.00063299
83,4903.57,1.61223,1.58196,1.55822,0.53712,0.3811,0.37667,0.17738,2.02222,1.88056,1.93255,0.000618312,0.000618312,0.000618312
84,4962.46,1.59658,1.5464,1.54198,0.53731,0.37186,0.37977,0.17848,1.99387,1.85886,1.89499,0.00060368,0.00060368,0.00060368
85,5021.3,1.60426,1.54486,1.56364,0.5428,0.38271,0.38068,0.18109,1.97967,1.8568,1.90557,0.0005891,0.0005891,0.0005891
86,5080,1.57354,1.52238,1.54168,0.56454,0.38093,0.39053,0.18589,1.98847,1.83117,1.9172,0.000574578,0.000574578,0.000574578
87,5138.78,1.57732,1.51548,1.53934,0.5038,0.40476,0.38178,0.18368,1.97812,1.85539,1.9014,0.00056012,0.00056012,0.00056012
88,5199.16,1.57546,1.513,1.53243,0.53693,0.37669,0.37708,0.17762,1.99305,1.87027,1.92058,0.000545733,0.000545733,0.000545733
89,5258,1.54086,1.49836,1.51633,0.49938,0.39334,0.38228,0.18182,1.99142,1.84617,1.93039,0.000531423,0.000531423,0.000531423
90,5317.02,1.5626,1.48538,1.52645,0.52663,0.39555,0.38673,0.18628,1.99243,1.83036,1.91701,0.000517197,0.000517197,0.000517197
91,5375.86,1.54239,1.44607,1.51138,0.51792,0.38693,0.38675,0.18761,1.97323,1.82081,1.9118,0.00050306,0.00050306,0.00050306
92,5434.86,1.52283,1.44444,1.49621,0.54238,0.36696,0.38224,0.18615,1.97311,1.82668,1.92459,0.00048902,0.00048902,0.00048902
93,5493.66,1.52688,1.43042,1.50121,0.53193,0.38076,0.37973,0.18166,1.97743,1.83058,1.91013,0.000475081,0.000475081,0.000475081
94,5552.33,1.53808,1.43357,1.50784,0.54175,0.38788,0.38452,0.18629,1.97159,1.81259,1.91447,0.00046125,0.00046125,0.00046125
95,5611.36,1.51844,1.40619,1.49902,0.53898,0.40492,0.4016,0.19323,1.94818,1.77352,1.89358,0.000447534,0.000447534,0.000447534
96,5670.28,1.51145,1.4066,1.48458,0.54724,0.37638,0.38855,0.18832,1.97284,1.80769,1.92707,0.000433938,0.000433938,0.000433938
97,5729.08,1.51568,1.38548,1.48091,0.53232,0.40452,0.3926,0.19144,1.97018,1.80034,1.91623,0.000420468,0.000420468,0.000420468
98,5788.04,1.50285,1.37242,1.47816,0.54546,0.41318,0.38978,0.18813,1.96584,1.80454,1.90723,0.00040713,0.00040713,0.00040713
99,5846.72,1.49608,1.3561,1.46746,0.54654,0.40675,0.39048,0.18875,1.96755,1.79783,1.91172,0.00039393,0.00039393,0.00039393
100,5905.61,1.49134,1.36415,1.46955,0.59429,0.3831,0.39087,0.19356,1.94294,1.77923,1.88804,0.000380874,0.000380874,0.000380874
101,5964.76,1.45703,1.34072,1.45069,0.54438,0.40241,0.3935,0.19484,1.95852,1.80721,1.89527,0.000367967,0.000367967,0.000367967
102,6023.74,1.48166,1.34362,1.46073,0.53686,0.40191,0.39503,0.19773,1.94919,1.78327,1.89696,0.000355216,0.000355216,0.000355216
103,6082.79,1.46382,1.34895,1.45083,0.53121,0.39304,0.38655,0.19386,1.9644,1.77281,1.91016,0.000342625,0.000342625,0.000342625
104,6141.62,1.47646,1.32894,1.46111,0.56893,0.3977,0.40353,0.20007,1.96141,1.74825,1.91028,0.000330201,0.000330201,0.000330201
105,6200.42,1.44523,1.30903,1.4363,0.56677,0.41668,0.40504,0.1964,1.9809,1.76201,1.92152,0.000317948,0.000317948,0.000317948
106,6259.22,1.4415,1.30403,1.43157,0.55578,0.40678,0.39793,0.19407,1.97788,1.77855,1.92555,0.000305872,0.000305872,0.000305872
107,6318.04,1.4272,1.27397,1.42854,0.53915,0.40249,0.39615,0.19491,1.96788,1.77609,1.91607,0.000293979,0.000293979,0.000293979
108,6377.04,1.43263,1.27429,1.43067,0.58682,0.39259,0.39827,0.19911,1.94214,1.76418,1.90251,0.000282273,0.000282273,0.000282273
109,6435.73,1.42042,1.26962,1.42553,0.54098,0.40178,0.39217,0.19862,1.94092,1.76174,1.90571,0.00027076,0.00027076,0.00027076
110,6494.45,1.40329,1.25177,1.41227,0.54853,0.39277,0.39018,0.19453,1.94219,1.78553,1.90996,0.000259445,0.000259445,0.000259445
111,6553.28,1.41407,1.26692,1.42542,0.54384,0.39807,0.39477,0.19607,1.93331,1.77145,1.90703,0.000248332,0.000248332,0.000248332
112,6612.45,1.38543,1.25229,1.41279,0.5335,0.41038,0.39397,0.19713,1.93531,1.76841,1.90335,0.000237427,0.000237427,0.000237427
113,6671.65,1.38334,1.23215,1.40135,0.54366,0.39851,0.38808,0.19917,1.93669,1.7616,1.90484,0.000226735,0.000226735,0.000226735
114,6730.85,1.37965,1.21102,1.3881,0.55274,0.4076,0.39629,0.19528,1.94959,1.74985,1.91409,0.000216259,0.000216259,0.000216259
115,6790.02,1.38023,1.20269,1.39476,0.57737,0.39194,0.39561,0.19749,1.94783,1.76999,1.90874,0.000206005,0.000206005,0.000206005
116,6848.96,1.37492,1.21275,1.39802,0.62643,0.38402,0.40088,0.19808,1.93936,1.77499,1.90907,0.000195978,0.000195978,0.000195978
117,6908.17,1.37979,1.21567,1.3934,0.58537,0.38706,0.39563,0.19592,1.95293,1.77211,1.91992,0.000186181,0.000186181,0.000186181
118,6967.19,1.36003,1.20405,1.38223,0.57474,0.38603,0.39445,0.19519,1.93781,1.75947,1.90302,0.000176619,0.000176619,0.000176619
119,7026.29,1.35681,1.1826,1.37703,0.55649,0.3928,0.3913,0.19482,1.948,1.77983,1.91028,0.000167296,0.000167296,0.000167296
120,7085.45,1.34859,1.18479,1.37534,0.55871,0.39546,0.39975,0.19851,1.93236,1.76295,1.90272,0.000158216,0.000158216,0.000158216
121,7144.64,1.33876,1.17374,1.37022,0.54237,0.40622,0.39576,0.19744,1.93155,1.76672,1.9092,0.000149383,0.000149383,0.000149383
122,7203.91,1.34225,1.16626,1.36004,0.56382,0.40319,0.39606,0.19979,1.93076,1.76224,1.89747,0.000140801,0.000140801,0.000140801
123,7262.98,1.35293,1.17849,1.36837,0.61395,0.39171,0.40297,0.19905,1.92471,1.76309,1.88587,0.000132474,0.000132474,0.000132474
124,7321.99,1.33362,1.15507,1.36382,0.5639,0.40819,0.40405,0.20116,1.93013,1.75738,1.90411,0.000124405,0.000124405,0.000124405
125,7381.09,1.32577,1.1367,1.35504,0.58741,0.3946,0.40042,0.20237,1.92234,1.75618,1.89187,0.000116599,0.000116599,0.000116599
126,7440.19,1.32518,1.16319,1.35381,0.60141,0.39365,0.40262,0.20254,1.92409,1.74174,1.89419,0.000109058,0.000109058,0.000109058
127,7499.21,1.31879,1.14277,1.35159,0.59224,0.39707,0.40561,0.20266,1.91309,1.73766,1.89352,0.000101785,0.000101785,0.000101785
128,7558.29,1.30503,1.13342,1.34962,0.56865,0.39889,0.39773,0.20085,1.92561,1.75501,1.89991,9.47845e-05,9.47845e-05,9.47845e-05
129,7617.23,1.32582,1.14675,1.35863,0.55657,0.40738,0.39685,0.2019,1.92696,1.76432,1.9009,8.80588e-05,8.80588e-05,8.80588e-05
130,7676.29,1.31542,1.13793,1.35145,0.56751,0.40284,0.39706,0.20356,1.92021,1.76148,1.90137,8.16111e-05,8.16111e-05,8.16111e-05
131,7735.28,1.30534,1.13942,1.34443,0.5807,0.4028,0.3975,0.20057,1.92111,1.7589,1.90438,7.54441e-05,7.54441e-05,7.54441e-05
132,7794.33,1.32298,1.1342,1.3474,0.59705,0.40105,0.40284,0.20316,1.91497,1.74778,1.89618,6.95605e-05,6.95605e-05,6.95605e-05
133,7853.35,1.31312,1.1255,1.34886,0.59143,0.39783,0.40377,0.20297,1.91349,1.746,1.88829,6.3963e-05,6.3963e-05,6.3963e-05
134,7912.28,1.28386,1.0995,1.32379,0.57766,0.40656,0.4045,0.20364,1.91358,1.73794,1.89033,5.86539e-05,5.86539e-05,5.86539e-05
135,7971.35,1.30653,1.12067,1.33835,0.5818,0.4018,0.40592,0.20421,1.91728,1.73417,1.89526,5.36357e-05,5.36357e-05,5.36357e-05
136,8030.4,1.29991,1.12099,1.33672,0.59634,0.40291,0.40359,0.2055,1.916,1.74482,1.89351,4.89104e-05,4.89104e-05,4.89104e-05
137,8089.43,1.30262,1.12479,1.3327,0.58587,0.40272,0.40044,0.20375,1.92189,1.74885,1.89965,4.44803e-05,4.44803e-05,4.44803e-05
138,8148.22,1.29925,1.09765,1.32925,0.585,0.4022,0.39943,0.2044,1.92201,1.7455,1.89984,4.03471e-05,4.03471e-05,4.03471e-05
139,8206.98,1.29715,1.10437,1.33527,0.59251,0.40503,0.40191,0.20411,1.92123,1.74709,1.90304,3.65129e-05,3.65129e-05,3.65129e-05
140,8265.86,1.27892,1.09391,1.32272,0.5851,0.41119,0.40393,0.20569,1.91821,1.73811,1.89689,3.29791e-05,3.29791e-05,3.29791e-05
141,8320.71,1.3367,1.07483,1.38188,0.55684,0.40893,0.4008,0.20352,1.93203,1.74975,1.90645,2.97474e-05,2.97474e-05,2.97474e-05
142,8375.36,1.28573,1.03026,1.35293,0.55771,0.41302,0.39783,0.19958,1.94071,1.76128,1.90933,2.68192e-05,2.68192e-05,2.68192e-05
143,8430.03,1.28389,1.0186,1.34236,0.56235,0.40893,0.39942,0.20047,1.93936,1.75431,1.91266,2.41958e-05,2.41958e-05,2.41958e-05
144,8484.62,1.26282,1.01153,1.34049,0.56517,0.40597,0.39851,0.2012,1.93469,1.75579,1.91073,2.18783e-05,2.18783e-05,2.18783e-05
145,8539.07,1.27104,0.99292,1.33212,0.56546,0.40366,0.3991,0.20136,1.93244,1.75275,1.91016,1.98677e-05,1.98677e-05,1.98677e-05
146,8593.63,1.26333,1.00369,1.33801,0.5825,0.39225,0.39962,0.201,1.93251,1.75597,1.91079,1.8165e-05,1.8165e-05,1.8165e-05
147,8648.1,1.25329,0.98538,1.32283,0.58296,0.39569,0.40049,0.20131,1.93124,1.76317,1.91108,1.67708e-05,1.67708e-05,1.67708e-05
148,8702.55,1.27497,1.00317,1.34369,0.58355,0.39505,0.40262,0.20172,1.93202,1.75903,1.91364,1.56858e-05,1.56858e-05,1.56858e-05
149,8757.07,1.25126,0.99052,1.32996,0.58391,0.39335,0.40131,0.20199,1.93161,1.75729,1.9138,1.49105e-05,1.49105e-05,1.49105e-05
150,8811.5,1.24255,0.99679,1.32385,0.59917,0.39152,0.40257,0.20174,1.93274,1.75159,1.91409,1.44451e-05,1.44451e-05,1.44451e-05
