epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,4873.12,1.72267,1.81977,1.66362,0.50338,0.36718,0.35896,0.15765,2.04463,2.01231,2.00552,0.000795584,0.000795584,0.000795584
72,4941.97,1.72469,1.7767,1.65894,0.49739,0.36257,0.3508,0.15552,2.06082,1.98791,2.00266,0.000780835,0.000780835,0.000780835
73,5010.64,1.701,1.75506,1.66303,0.49872,0.36537,0.34826,0.15849,2.04921,2.01558,1.98432,0.00076606,0.00076606,0.00076606
74,5079.38,1.71826,1.76015,1.66527,0.49956,0.38726,0.35811,0.16433,2.04602,1.96879,1.99556,0.000751266,0.000751266,0.000751266
75,5148.3,1.69506,1.7418,1.65587,0.48129,0.37125,0.35915,0.1614,2.04676,1.98117,1.9963,0.000736459,0.000736459,0.000736459
76,5217.07,1.6854,1.72332,1.6375,0.48404,0.3786,0.36729,0.16696,2.03105,1.96233,1.95275,0.000721645,0.000721645,0.000721645
77,5285.91,1.67877,1.71433,1.63476,0.52771,0.36734,0.36386,0.16911,2.01361,1.94957,1.94877,0.000706831,0.000706831,0.000706831
78,5354.82,1.65513,1.68032,1.62663,0.4671,0.39644,0.36493,0.16916,2.01656,1.92853,1.96608,0.000692024,0.000692024,0.000692024
79,5423.55,1.66532,1.66743,1.61278,0.50012,0.37594,0.3639,0.17073,2.02301,1.92526,1.96247,0.00067723,0.00067723,0.00067723
80,5492.54,1.65918,1.65341,1.61424,0.5485,0.3753,0.36996,0.17375,2.03509,1.92093,1.96628,0.000662455,0.000662455,0.000662455
81,5561.36,1.63888,1.63224,1.60278,0.5429,0.37099,0.37534,0.17743,2.00835,1.93403,1.94765,0.000647706,0.000647706,0.000647706
82,5629.98,1.6423,1.61818,1.59556,0.51314,0.3765,0.35866,0.16931,2.03987,1.93773,1.96885,0.00063299,0.00063299,0.00063299
83,5698.75,1.61389,1.6123,1.58201,0.55254,0.39143,0.3808,0.17535,2.01735,1.89603,1.95766,0.000618312,0.000618312,0.000618312
84,5767.48,1.61865,1.60837,1.58184,0.5319,0.39292,0.3872,0.18235,2.00258,1.88348,1.93193,0.00060368,0.00060368,0.00060368
85,5836.48,1.61869,1.59462,1.58239,0.50287,0.38418,0.37105,0.17863,2.00882,1.90936,1.96018,0.0005891,0.0005891,0.0005891
86,5905.47,1.61995,1.57187,1.57656,0.50234,0.38889,0.3671,0.17437,2.00328,1.89637,1.93539,0.000574578,0.000574578,0.000574578
87,5974.23,1.60105,1.55429,1.57771,0.51672,0.39183,0.37564,0.17756,2.00746,1.86822,1.96129,0.00056012,0.00056012,0.00056012
88,6042.99,1.59423,1.51498,1.56699,0.51075,0.39736,0.38872,0.18885,1.99691,1.83871,1.94543,0.000545733,0.000545733,0.000545733
89,6111.9,1.56637,1.5098,1.56152,0.57339,0.37577,0.38618,0.18785,1.99162,1.88174,1.95712,0.000531423,0.000531423,0.000531423
90,6180.46,1.5683,1.50831,1.54902,0.52952,0.4141,0.38682,0.18534,1.9867,1.87189,1.9408,0.000517197,0.000517197,0.000517197
91,6249.18,1.56057,1.49323,1.54165,0.55797,0.38281,0.38712,0.19038,1.9666,1.85855,1.93531,0.00050306,0.00050306,0.00050306
92,6318.16,1.55303,1.49297,1.52979,0.53108,0.40704,0.39722,0.19273,1.97599,1.83489,1.93191,0.00048902,0.00048902,0.00048902
93,6386.94,1.55575,1.47167,1.53067,0.52038,0.39357,0.384,0.18432,1.99479,1.85523,1.94639,0.000475081,0.000475081,0.000475081
94,6455.69,1.54824,1.49608,1.53658,0.54682,0.39588,0.3945,0.18983,1.99333,1.82161,1.94354,0.00046125,0.00046125,0.00046125
95,6524.44,1.53032,1.4452,1.51502,0.51486,0.39032,0.37801,0.18847,1.97964,1.82049,1.92633,0.000447534,0.000447534,0.000447534
96,6593.7,1.54026,1.46027,1.52808,0.56946,0.37876,0.39213,0.18922,1.96361,1.81702,1.93107,0.000433938,0.000433938,0.000433938
97,6662.55,1.51655,1.4226,1.50137,0.54879,0.39334,0.38701,0.18827,1.98986,1.83552,1.95707,0.000420468,0.000420468,0.000420468
98,6731.75,1.5175,1.41866,1.51047,0.52886,0.40528,0.39428,0.18997,1.97431,1.8343,1.94404,0.00040713,0.00040713,0.00040713
99,6800.72,1.50856,1.40199,1.49065,0.59621,0.37393,0.38941,0.18531,1.9958,1.8619,1.93768,0.00039393,0.00039393,0.00039393
100,6870.09,1.48941,1.39076,1.4853,0.58175,0.38263,0.39334,0.19192,1.9652,1.83117,1.92936,0.000380874,0.000380874,0.000380874
101,6939.35,1.48481,1.39641,1.49364,0.57221,0.38903,0.38928,0.19018,1.96956,1.83111,1.93581,0.000367967,0.000367967,0.000367967
102,7008.72,1.5009,1.36744,1.48738,0.53152,0.39374,0.39155,0.19039,1.9806,1.84013,1.94084,0.000355216,0.000355216,0.000355216
103,7078.49,1.47171,1.36046,1.48049,0.56474,0.39331,0.38765,0.19204,1.96233,1.83487,1.94107,0.000342625,0.000342625,0.000342625
104,7147.99,1.46445,1.33596,1.46384,0.61154,0.37197,0.39358,0.19498,1.97591,1.83619,1.94786,0.000330201,0.000330201,0.000330201
105,7217.72,1.46662,1.34091,1.4646,0.56662,0.39823,0.40154,0.19557,1.94108,1.82866,1.91288,0.000317948,0.000317948,0.000317948
106,7287.47,1.45668,1.31389,1.4542,0.52597,0.4109,0.40039,0.19623,1.94698,1.83095,1.91248,0.000305872,0.000305872,0.000305872
107,7357.19,1.4773,1.33512,1.46182,0.57343,0.38194,0.39442,0.19749,1.96094,1.80272,1.92631,0.000293979,0.000293979,0.000293979
108,7426.89,1.44345,1.31678,1.44449,0.56908,0.38427,0.39542,0.19494,1.96697,1.81951,1.93238,0.000282273,0.000282273,0.000282273
109,7496.22,1.42661,1.29849,1.44316,0.55203,0.38787,0.39562,0.19704,1.96998,1.80718,1.93005,0.00027076,0.00027076,0.00027076
110,7565.86,1.42337,1.27899,1.4347,0.55246,0.38691,0.39304,0.19713,1.95858,1.83427,1.92879,0.000259445,0.000259445,0.000259445
111,7635.42,1.42198,1.27359,1.43052,0.57061,0.40003,0.39687,0.19694,1.95727,1.79906,1.93242,0.000248332,0.000248332,0.000248332
112,7705.23,1.42433,1.28348,1.42321,0.5638,0.39538,0.39813,0.19716,1.95458,1.7915,1.92818,0.000237427,0.000237427,0.000237427
113,7775.7,1.41707,1.29148,1.44114,0.54683,0.39535,0.394,0.19783,1.95951,1.79613,1.94041,0.000226735,0.000226735,0.000226735
114,7846.39,1.3983,1.26137,1.41977,0.58837,0.39077,0.40112,0.19839,1.94962,1.79352,1.93122,0.000216259,0.000216259,0.000216259
115,7916.85,1.39048,1.26239,1.41792,0.52537,0.40785,0.40016,0.20032,1.95331,1.79135,1.93831,0.000206005,0.000206005,0.000206005
116,7987.61,1.40497,1.23641,1.41244,0.56134,0.40512,0.40423,0.20048,1.95545,1.79782,1.93782,0.000195978,0.000195978,0.000195978
117,8057.51,1.37829,1.23869,1.40941,0.52693,0.40761,0.40131,0.20264,1.95175,1.78935,1.9344,0.000186181,0.000186181,0.000186181
118,8128.39,1.38185,1.24734,1.41252,0.59652,0.39122,0.40023,0.20118,1.95147,1.80605,1.94223,0.000176619,0.000176619,0.000176619
119,8199.33,1.3809,1.223,1.40263,0.51301,0.42851,0.40174,0.19936,1.94728,1.79206,1.93157,0.000167296,0.000167296,0.000167296
120,8270.46,1.38482,1.22824,1.40369,0.54254,0.39924,0.40181,0.20021,1.95831,1.77978,1.93889,0.000158216,0.000158216,0.000158216
121,8341.77,1.37533,1.23093,1.40215,0.52733,0.421,0.40048,0.20145,1.95373,1.7891,1.93531,0.000149383,0.000149383,0.000149383
122,8413.01,1.35751,1.18885,1.39238,0.5248,0.41161,0.39897,0.20364,1.95488,1.78688,1.94309,0.000140801,0.000140801,0.000140801
123,8484.2,1.359,1.18939,1.38633,0.59658,0.39173,0.40041,0.2008,1.95276,1.78325,1.93566,0.000132474,0.000132474,0.000132474
124,8555.76,1.34071,1.18047,1.38172,0.58521,0.39494,0.3996,0.20044,1.95431,1.78109,1.94321,0.000124405,0.000124405,0.000124405
125,8627.87,1.35783,1.18643,1.38632,0.56341,0.40009,0.39834,0.19854,1.94956,1.78296,1.9432,0.000116599,0.000116599,0.000116599
126,8699.31,1.348,1.18016,1.37597,0.5936,0.39879,0.40448,0.20069,1.94741,1.7774,1.94127,0.000109058,0.000109058,0.000109058
127,8771.18,1.34513,1.17852,1.38597,0.59007,0.39447,0.39996,0.20021,1.94987,1.78586,1.94686,0.000101785,0.000101785,0.000101785
128,8843.43,1.33002,1.16549,1.37029,0.56883,0.39917,0.40167,0.20072,1.94795,1.79194,1.94243,9.47845e-05,9.47845e-05,9.47845e-05
