epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4353.38,1.91717,2.45536,2.18931,0.38768,0.32622,0.26028,0.10212,2.1143,2.58131,2.38771,0.00118385,0.00118385,0.00118385
43,4456.16,1.9361,2.47568,2.1891,0.39682,0.29916,0.27656,0.11387,2.12072,2.51383,2.36417,0.00117253,0.00117253,0.00117253
44,4559.48,1.91864,2.42534,2.1917,0.39007,0.33136,0.28689,0.11285,2.13637,2.50237,2.3898,0.00116102,0.00116102,0.00116102
45,4662.27,1.92049,2.4421,2.17643,0.3849,0.34382,0.29815,0.12675,2.10609,2.44485,2.33729,0.00114931,0.00114931,0.00114931
46,4766.58,1.92373,2.4376,2.19102,0.38116,0.32081,0.27651,0.1148,2.10606,2.50614,2.37651,0.00113742,0.00113742,0.00113742
47,4869.82,1.90057,2.38188,2.17495,0.40334,0.31705,0.27533,0.11419,2.12315,2.46643,2.38535,0.00112534,0.00112534,0.00112534
48,4973.37,1.89837,2.37722,2.15065,0.44478,0.30899,0.30728,0.12566,2.10467,2.41336,2.31456,0.00111309,0.00111309,0.00111309
49,5077.26,1.89092,2.3301,2.14049,0.42934,0.32166,0.29692,0.11967,2.12359,2.42045,2.35091,0.00110066,0.00110066,0.00110066
50,5180.64,1.8807,2.33455,2.1504,0.41048,0.33647,0.3039,0.11895,2.11484,2.4254,2.3614,0.00108807,0.00108807,0.00108807
51,5284.19,1.86315,2.31739,2.12133,0.42842,0.33933,0.30967,0.13215,2.05113,2.37063,2.28886,0.00107532,0.00107532,0.00107532
52,5387.85,1.8543,2.26308,2.115,0.41359,0.33358,0.30178,0.12483,2.11249,2.39933,2.33753,0.00106242,0.00106242,0.00106242
53,5491.4,1.85901,2.27145,2.12695,0.38522,0.36189,0.30703,0.13193,2.07272,2.39733,2.31184,0.00104936,0.00104936,0.00104936
54,5594.39,1.84663,2.25545,2.11525,0.4062,0.35286,0.30193,0.1275,2.08713,2.37938,2.31314,0.00103616,0.00103616,0.00103616
55,5697.38,1.86953,2.24699,2.11211,0.4215,0.34625,0.31598,0.13044,2.0676,2.36103,2.3097,0.00102282,0.00102282,0.00102282
56,5800.32,1.83887,2.23807,2.09289,0.44021,0.31911,0.30768,0.13094,2.06808,2.3796,2.29397,0.00100935,0.00100935,0.00100935
57,5903.05,1.81076,2.20381,2.08327,0.47802,0.34563,0.33595,0.14589,2.04965,2.33955,2.30785,0.000995756,0.000995756,0.000995756
58,6006.24,1.83944,2.21857,2.0915,0.46747,0.33376,0.33398,0.14627,2.06684,2.33934,2.30829,0.00098204,0.00098204,0.00098204
59,6109.58,1.80102,2.15522,2.06964,0.48595,0.34776,0.33918,0.14533,2.0669,2.28916,2.31117,0.000968209,0.000968209,0.000968209
60,6213,1.81892,2.13579,2.07114,0.46915,0.33516,0.33548,0.14525,2.06466,2.35106,2.2973,0.00095427,0.00095427,0.00095427
61,6316.19,1.80188,2.1489,2.06254,0.4498,0.35814,0.32875,0.14352,2.05659,2.35856,2.3077,0.00094023,0.00094023,0.00094023
62,6418.62,1.76781,2.09158,2.03243,0.45124,0.34407,0.33537,0.1508,2.05118,2.30995,2.30073,0.000926093,0.000926093,0.000926093
63,6521.67,1.79292,2.08355,2.0261,0.50531,0.331,0.32975,0.14469,2.09283,2.32219,2.33529,0.000911867,0.000911867,0.000911867
64,6624.37,1.77716,2.12018,2.0296,0.48884,0.35425,0.34314,0.15324,2.04984,2.28636,2.28504,0.000897557,0.000897557,0.000897557
65,6726.98,1.76766,2.05744,2.01347,0.46409,0.36317,0.3457,0.15255,2.05303,2.28547,2.27937,0.00088317,0.00088317,0.00088317
66,6829.28,1.7654,2.05819,2.02687,0.45347,0.36628,0.35832,0.163,2.03398,2.22786,2.28226,0.000868712,0.000868712,0.000868712
67,6932.43,1.75992,2.03221,2.01701,0.48736,0.3754,0.36712,0.15417,2.05294,2.23659,2.28176,0.00085419,0.00085419,0.00085419
68,7035.34,1.756,2.03383,2.00011,0.4444,0.38169,0.3478,0.15944,2.02546,2.23896,2.26655,0.00083961,0.00083961,0.00083961
69,7138.92,1.72808,1.98646,1.98667,0.50201,0.36065,0.34996,0.15572,2.07957,2.24464,2.32843,0.000824978,0.000824978,0.000824978
70,7242.44,1.71766,1.9505,1.96462,0.5298,0.37378,0.36505,0.16346,2.04751,2.1974,2.3089,0.0008103,0.0008103,0.0008103
71,7345.58,1.70707,1.93115,1.95924,0.53061,0.36289,0.37431,0.169,2.01915,2.218,2.27647,0.000795584,0.000795584,0.000795584
72,7450,1.71409,1.91903,1.966,0.54028,0.36645,0.37166,0.16518,2.0642,2.22643,2.30628,0.000780835,0.000780835,0.000780835
73,7556.2,1.69613,1.89381,1.95515,0.49156,0.38306,0.37457,0.1721,2.00738,2.18226,2.27555,0.00076606,0.00076606,0.00076606
74,7663.31,1.7182,1.92106,1.96152,0.51661,0.36395,0.37843,0.17156,2.05918,2.21276,2.28948,0.000751266,0.000751266,0.000751266
75,7765.57,1.68525,1.87631,1.95171,0.48451,0.38857,0.36377,0.16653,2.04293,2.1933,2.29807,0.000736459,0.000736459,0.000736459
76,7864.28,1.68749,1.86135,1.9381,0.50925,0.37617,0.37144,0.17463,2.02448,2.18925,2.27842,0.000721645,0.000721645,0.000721645
77,7966.52,1.67409,1.86173,1.9283,0.49368,0.41088,0.38435,0.17627,1.99439,2.1364,2.25438,0.000706831,0.000706831,0.000706831
78,8071.94,1.65666,1.82657,1.91936,0.48258,0.40409,0.38183,0.17368,2.00802,2.14285,2.2694,0.000692024,0.000692024,0.000692024
79,8175.35,1.65374,1.80808,1.90282,0.53078,0.36857,0.38329,0.1784,2.02303,2.14428,2.27303,0.00067723,0.00067723,0.00067723
80,8283.53,1.65412,1.78097,1.9077,0.53228,0.37176,0.37785,0.17818,2.03573,2.13735,2.27956,0.000662455,0.000662455,0.000662455
81,8388.09,1.6509,1.78724,1.91724,0.49127,0.38522,0.37679,0.177,2.02851,2.1514,2.27128,0.000647706,0.000647706,0.000647706
82,8490.01,1.64445,1.76138,1.89266,0.52387,0.38703,0.38332,0.17977,2.02347,2.16522,2.2773,0.00063299,0.00063299,0.00063299
83,8590.38,1.624,1.74768,1.88115,0.55665,0.38722,0.39545,0.18126,2.03245,2.14391,2.27179,0.000618312,0.000618312,0.000618312
84,8697.64,1.61984,1.74419,1.86866,0.49789,0.41522,0.38639,0.18145,2.01541,2.11026,2.26363,0.00060368,0.00060368,0.00060368
85,8804.58,1.61913,1.72938,1.87939,0.53416,0.38713,0.39042,0.18222,2.01802,2.11878,2.28799,0.0005891,0.0005891,0.0005891
86,8910.45,1.61356,1.70113,1.85928,0.51676,0.40073,0.3808,0.17764,2.00892,2.12333,2.25388,0.000574578,0.000574578,0.000574578
87,9026.58,1.61145,1.69963,1.8666,0.50273,0.40513,0.38515,0.18333,2.00587,2.14764,2.24804,0.00056012,0.00056012,0.00056012
88,9133.32,1.59665,1.66647,1.84891,0.5238,0.39132,0.38108,0.1807,2.01719,2.11388,2.2634,0.000545733,0.000545733,0.000545733
89,9240.37,1.58023,1.65233,1.85254,0.51919,0.39577,0.38296,0.17611,2.04073,2.12969,2.28367,0.000531423,0.000531423,0.000531423
90,9352,1.57423,1.65191,1.83612,0.52821,0.38861,0.37984,0.17952,2.03076,2.12663,2.27386,0.000517197,0.000517197,0.000517197
91,9469.19,1.5747,1.63057,1.83093,0.50744,0.40712,0.38909,0.1836,2.00626,2.11241,2.25043,0.00050306,0.00050306,0.00050306
92,9588.65,1.55489,1.62693,1.80428,0.53011,0.40281,0.3918,0.18952,2.01164,2.10351,2.27237,0.00048902,0.00048902,0.00048902
93,9702.67,1.56632,1.59598,1.82106,0.49309,0.40009,0.38514,0.1873,2.01343,2.09737,2.26887,0.000475081,0.000475081,0.000475081
94,9807.4,1.55801,1.62567,1.81974,0.49469,0.40349,0.38709,0.18652,2.027,2.08068,2.28918,0.00046125,0.00046125,0.00046125
95,9912.58,1.55455,1.59057,1.8089,0.54796,0.38056,0.3875,0.18886,1.99537,2.09861,2.26136,0.000447534,0.000447534,0.000447534
96,10015.2,1.54547,1.59075,1.8058,0.52104,0.40209,0.39732,0.18963,2.00224,2.07667,2.26291,0.000433938,0.000433938,0.000433938
97,10118,1.52181,1.53139,1.77886,0.55677,0.38729,0.39372,0.19015,2.01222,2.11272,2.27592,0.000420468,0.000420468,0.000420468
98,10222.9,1.52187,1.53879,1.78744,0.52173,0.40347,0.39331,0.19201,2.01561,2.09121,2.29023,0.00040713,0.00040713,0.00040713
99,10325.5,1.51834,1.53184,1.7831,0.54771,0.38717,0.39062,0.19355,2.02398,2.12804,2.29811,0.00039393,0.00039393,0.00039393
100,10426.2,1.51296,1.51745,1.76401,0.56371,0.38352,0.39039,0.18937,2.01093,2.09908,2.28208,0.000380874,0.000380874,0.000380874
101,10523.8,1.49789,1.49761,1.77238,0.50562,0.40523,0.39269,0.19118,2.02051,2.06886,2.27775,0.000367967,0.000367967,0.000367967
102,10618.2,1.50299,1.49664,1.76013,0.52308,0.41683,0.39036,0.18724,2.03695,2.11448,2.29661,0.000355216,0.000355216,0.000355216
103,10717.3,1.48015,1.48218,1.74496,0.527,0.42152,0.39717,0.19042,2.0152,2.06331,2.27981,0.000342625,0.000342625,0.000342625
104,10822.1,1.48199,1.46838,1.74629,0.54544,0.4047,0.39586,0.1902,2.01471,2.06731,2.29313,0.000330201,0.000330201,0.000330201
105,10928.9,1.48213,1.47802,1.7398,0.55204,0.40989,0.3957,0.19122,2.01662,2.05358,2.29667,0.000317948,0.000317948,0.000317948
106,11033,1.46606,1.43079,1.72587,0.5365,0.41133,0.39657,0.19751,1.99245,2.04493,2.27861,0.000305872,0.000305872,0.000305872
107,11140,1.49355,1.46879,1.73279,0.54795,0.40547,0.39463,0.1969,1.98749,2.03161,2.25988,0.000293979,0.000293979,0.000293979
108,11245.7,1.45748,1.44399,1.71507,0.56956,0.40992,0.39821,0.19807,2.00393,2.04728,2.26929,0.000282273,0.000282273,0.000282273
109,11351.5,1.44641,1.42277,1.71938,0.54477,0.40847,0.40296,0.19792,1.99576,2.06945,2.26255,0.00027076,0.00027076,0.00027076
110,11455.8,1.44168,1.39062,1.70658,0.52366,0.40864,0.39797,0.19625,2.00917,2.04787,2.27676,0.000259445,0.000259445,0.000259445
111,11561.8,1.44001,1.38892,1.69837,0.54235,0.41046,0.40564,0.19886,2.01249,2.0336,2.28511,0.000248332,0.000248332,0.000248332
112,11672.4,1.444,1.40474,1.69852,0.54096,0.4164,0.40033,0.19568,1.99603,2.032,2.26156,0.000237427,0.000237427,0.000237427
113,11781.6,1.43347,1.40482,1.70318,0.54848,0.41225,0.39943,0.19826,2.00143,2.05623,2.28025,0.000226735,0.000226735,0.000226735
114,11886.7,1.41859,1.37563,1.69072,0.55113,0.41507,0.40245,0.20168,2.00223,2.04372,2.2791,0.000216259,0.000216259,0.000216259
115,11988.7,1.42266,1.38149,1.69094,0.53098,0.42374,0.40287,0.1993,1.99809,2.05361,2.27595,0.000206005,0.000206005,0.000206005
116,12090.5,1.42416,1.35432,1.68247,0.50949,0.43294,0.40342,0.19957,1.99461,2.04175,2.2768,0.000195978,0.000195978,0.000195978
117,12190.1,1.40264,1.36467,1.67695,0.49442,0.4329,0.40251,0.20169,2.00682,2.04987,2.28603,0.000186181,0.000186181,0.000186181
118,12292.2,1.40793,1.35045,1.67912,0.52727,0.41316,0.40412,0.20111,2.00792,2.06354,2.29102,0.000176619,0.000176619,0.000176619
119,12394.2,1.40965,1.34996,1.67657,0.49191,0.44664,0.40658,0.19954,2.00494,2.05956,2.28857,0.000167296,0.000167296,0.000167296
120,12496,1.40431,1.34542,1.6694,0.503,0.44629,0.40846,0.20298,1.98723,2.04767,2.27049,0.000158216,0.000158216,0.000158216
121,12597.3,1.38533,1.33594,1.65185,0.5444,0.41949,0.40655,0.20077,1.99626,2.04567,2.27706,0.000149383,0.000149383,0.000149383
122,12697,1.38392,1.31535,1.65823,0.54033,0.41626,0.40704,0.20333,1.99312,2.04681,2.27756,0.000140801,0.000140801,0.000140801
123,12798.2,1.36806,1.29746,1.63787,0.51307,0.44172,0.40519,0.20405,1.99623,2.03723,2.27724,0.000132474,0.000132474,0.000132474
124,12899.5,1.3632,1.28789,1.63384,0.53353,0.443,0.40795,0.20508,1.98207,2.01911,2.26731,0.000124405,0.000124405,0.000124405
125,13000.6,1.37795,1.30113,1.64941,0.51463,0.4352,0.40596,0.20434,1.98211,2.03838,2.26768,0.000116599,0.000116599,0.000116599
126,13101.2,1.37476,1.28592,1.63175,0.53904,0.42295,0.40765,0.20537,1.98086,2.03389,2.26412,0.000109058,0.000109058,0.000109058
127,13201,1.35361,1.28756,1.63078,0.53157,0.42833,0.40878,0.20683,1.9811,2.04382,2.26393,0.000101785,0.000101785,0.000101785
128,13302.5,1.34693,1.27594,1.62589,0.51542,0.43939,0.40629,0.20475,1.97657,2.04494,2.25839,9.47845e-05,9.47845e-05,9.47845e-05
129,13404.4,1.34987,1.28269,1.62291,0.51969,0.43831,0.40999,0.2075,1.97093,2.03097,2.25656,8.80588e-05,8.80588e-05,8.80588e-05
130,13505.8,1.34896,1.27629,1.61957,0.51956,0.43658,0.41146,0.20871,1.96312,2.03767,2.25219,8.16111e-05,8.16111e-05,8.16111e-05
131,13606.2,1.34335,1.26523,1.61824,0.53674,0.42683,0.41106,0.20949,1.96394,2.03194,2.2511,7.54441e-05,7.54441e-05,7.54441e-05
132,13711.9,1.33675,1.24658,1.61714,0.56252,0.40883,0.40722,0.20845,1.96977,2.03928,2.25954,6.95605e-05,6.95605e-05,6.95605e-05
133,13812.8,1.35195,1.26785,1.62135,0.53701,0.4193,0.40942,0.20894,1.96637,2.041,2.25835,6.3963e-05,6.3963e-05,6.3963e-05
134,13909.9,1.35135,1.26401,1.61622,0.54328,0.41976,0.40851,0.20806,1.95816,2.03581,2.25092,5.86539e-05,5.86539e-05,5.86539e-05
135,14007.6,1.35457,1.28114,1.62033,0.55449,0.4161,0.41038,0.20934,1.95803,2.02844,2.24872,5.36357e-05,5.36357e-05,5.36357e-05
136,14106.6,1.32853,1.2521,1.60351,0.5622,0.42046,0.41152,0.20805,1.96082,2.02762,2.25166,4.89104e-05,4.89104e-05,4.89104e-05
137,14204.2,1.34536,1.26424,1.61501,0.58043,0.41779,0.4106,0.20895,1.96283,2.038,2.25626,4.44803e-05,4.44803e-05,4.44803e-05
138,14301.7,1.33425,1.24179,1.60986,0.56625,0.41769,0.41041,0.20947,1.96567,2.04463,2.26276,4.03471e-05,4.03471e-05,4.03471e-05
139,14399.3,1.32318,1.24268,1.59932,0.5721,0.42146,0.41294,0.20901,1.9663,2.04757,2.2628,3.65129e-05,3.65129e-05,3.65129e-05
140,14497.5,1.34845,1.2497,1.6137,0.56914,0.42017,0.41314,0.209,1.96993,2.03816,2.26516,3.29791e-05,3.29791e-05,3.29791e-05
141,14590,1.34641,1.16389,1.61789,0.54505,0.4254,0.40439,0.20288,1.98129,2.05496,2.27487,2.97474e-05,2.97474e-05,2.97474e-05
142,14682.6,1.30892,1.1187,1.60358,0.55101,0.4059,0.40257,0.20181,1.98602,2.0522,2.27508,2.68192e-05,2.68192e-05,2.68192e-05
143,14773.5,1.28982,1.09558,1.58684,0.55135,0.40299,0.40199,0.2027,1.98054,2.04283,2.2725,2.41958e-05,2.41958e-05,2.41958e-05
144,14865,1.29512,1.09485,1.5866,0.59016,0.39398,0.4053,0.20321,1.98058,2.04241,2.27311,2.18783e-05,2.18783e-05,2.18783e-05
145,14956,1.28144,1.07739,1.5788,0.5761,0.39911,0.40644,0.2038,1.97646,2.03508,2.27067,1.98677e-05,1.98677e-05,1.98677e-05
146,15046.9,1.27952,1.06431,1.56808,0.57535,0.40166,0.40792,0.20579,1.97393,2.03343,2.26918,1.8165e-05,1.8165e-05,1.8165e-05
147,15136.7,1.27967,1.07527,1.58129,0.58485,0.40232,0.40871,0.20729,1.97048,2.02847,2.2642,1.67708e-05,1.67708e-05,1.67708e-05
148,15226.7,1.26358,1.04813,1.56691,0.57721,0.40324,0.40772,0.20671,1.96787,2.02806,2.2636,1.56858e-05,1.56858e-05,1.56858e-05
149,15317.2,1.26138,1.05793,1.5676,0.57616,0.4043,0.40856,0.20596,1.9698,2.02957,2.26608,1.49105e-05,1.49105e-05,1.49105e-05
150,15408.7,1.26874,1.07266,1.57164,0.58437,0.39989,0.40754,0.20599,1.9702,2.02997,2.26665,1.44451e-05,1.44451e-05,1.44451e-05
