epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2692.33,1.93401,2.39573,1.82714,0.39108,0.31472,0.26584,0.10847,2.16343,2.34995,2.02161,0.00118385,0.00118385,0.00118385
43,2756.27,1.93265,2.37459,1.82926,0.43926,0.31758,0.30265,0.12275,2.15162,2.30878,2.02553,0.00117253,0.00117253,0.00117253
44,2820.2,1.94053,2.37231,1.83782,0.41536,0.29712,0.28572,0.11742,2.16952,2.34709,2.03936,0.00116102,0.00116102,0.00116102
45,2884.37,1.93619,2.35836,1.82574,0.42193,0.31452,0.28821,0.12027,2.15047,2.28189,2.03221,0.00114931,0.00114931,0.00114931
46,2948.23,1.92485,2.33799,1.82127,0.40158,0.3148,0.27543,0.11697,2.12482,2.35772,2.017,0.00113742,0.00113742,0.00113742
47,3012.05,1.90473,2.29194,1.80157,0.41615,0.315,0.28664,0.12102,2.11973,2.26671,2.00883,0.00112534,0.00112534,0.00112534
48,3076.07,1.89065,2.28601,1.7947,0.41089,0.29253,0.28257,0.1144,2.1272,2.28226,2.01627,0.00111309,0.00111309,0.00111309
49,3139.92,1.89754,2.26605,1.79981,0.41739,0.32725,0.29673,0.11893,2.18283,2.21489,2.05326,0.00110066,0.00110066,0.00110066
50,3203.72,1.89302,2.26828,1.78702,0.40421,0.3123,0.28075,0.11719,2.15474,2.28245,2.02984,0.00108807,0.00108807,0.00108807
51,3267.71,1.8838,2.23721,1.7732,0.45134,0.32508,0.30867,0.1318,2.1062,2.19972,1.99463,0.00107532,0.00107532,0.00107532
52,3331.81,1.86253,2.20693,1.77755,0.39906,0.33738,0.30474,0.12807,2.09317,2.18128,1.96455,0.00106242,0.00106242,0.00106242
53,3395.74,1.86708,2.19613,1.77448,0.44018,0.35429,0.31913,0.13766,2.08069,2.16716,1.99289,0.00104936,0.00104936,0.00104936
54,3459.84,1.85522,2.15111,1.76231,0.45459,0.32874,0.31863,0.13467,2.10354,2.18831,1.96293,0.00103616,0.00103616,0.00103616
55,3523.63,1.86183,2.17044,1.75587,0.43147,0.34877,0.32054,0.13471,2.11289,2.14398,1.99683,0.00102282,0.00102282,0.00102282
56,3587.31,1.83192,2.1259,1.74034,0.48901,0.3419,0.33769,0.14836,2.07715,2.12396,1.96716,0.00100935,0.00100935,0.00100935
57,3651.31,1.81406,2.07831,1.7355,0.44667,0.34129,0.30628,0.12847,2.15869,2.21803,2.02605,0.000995756,0.000995756,0.000995756
58,3715.41,1.83618,2.0892,1.73202,0.42856,0.34832,0.32044,0.14066,2.06771,2.14218,1.94385,0.00098204,0.00098204,0.00098204
59,3779.36,1.81579,2.0685,1.73522,0.46743,0.33713,0.32388,0.13675,2.10153,2.10592,1.99034,0.000968209,0.000968209,0.000968209
60,3843.2,1.80471,1.99726,1.70241,0.46301,0.36996,0.32912,0.14148,2.09533,2.1046,1.97696,0.00095427,0.00095427,0.00095427
61,3907.29,1.791,2.03758,1.71468,0.45111,0.36402,0.3425,0.14871,2.09536,2.13015,2.00103,0.00094023,0.00094023,0.00094023
62,3971.27,1.76602,2.00856,1.68747,0.45307,0.37463,0.33784,0.14461,2.09188,2.07601,1.97548,0.000926093,0.000926093,0.000926093
63,4035.35,1.77788,1.97168,1.68179,0.46761,0.36793,0.33669,0.14998,2.07341,2.03365,1.96364,0.000911867,0.000911867,0.000911867
64,4099.19,1.77143,1.9991,1.69168,0.4795,0.35857,0.32304,0.14039,2.05577,2.03863,1.94997,0.000897557,0.000897557,0.000897557
65,4163.08,1.76519,1.96667,1.68479,0.47204,0.37457,0.34948,0.15182,2.07057,2.04741,1.97136,0.00088317,0.00088317,0.00088317
66,4227.11,1.75979,1.97016,1.68022,0.48627,0.37799,0.35098,0.14989,2.06942,2.03398,1.96968,0.000868712,0.000868712,0.000868712
67,4290.97,1.75568,1.94234,1.68032,0.49887,0.37936,0.36077,0.15549,2.05758,2.02949,1.94699,0.00085419,0.00085419,0.00085419
68,4354.97,1.73969,1.9399,1.67231,0.47607,0.36799,0.33983,0.15012,2.06121,2.053,1.95602,0.00083961,0.00083961,0.00083961
69,4418.76,1.73277,1.90458,1.65183,0.50519,0.36683,0.35374,0.1567,2.07551,1.98819,1.96938,0.000824978,0.000824978,0.000824978
70,4482.57,1.72684,1.88625,1.64334,0.53451,0.37586,0.37483,0.16514,2.04783,1.97111,1.96492,0.0008103,0.0008103,0.0008103
71,4546.7,1.70796,1.85935,1.63485,0.50459,0.38365,0.3711,0.16897,2.0257,1.97543,1.94633,0.000795584,0.000795584,0.000795584
72,4610.67,1.71386,1.83729,1.63213,0.54176,0.36727,0.36578,0.16581,2.07747,1.971,1.97117,0.000780835,0.000780835,0.000780835
73,4674.61,1.69614,1.7879,1.62879,0.54888,0.37836,0.37442,0.17013,2.05398,1.97636,1.9491,0.00076606,0.00076606,0.00076606
74,4738.63,1.70837,1.82511,1.63348,0.51111,0.38126,0.37263,0.16931,2.07051,1.94882,1.96269,0.000751266,0.000751266,0.000751266
75,4806.51,1.68682,1.78101,1.62669,0.51325,0.37612,0.37006,0.17144,2.05006,1.94332,1.94737,0.000736459,0.000736459,0.000736459
76,85.3817,2.86117,5.55535,2.55214,0.68453,0.02182,0.00686,0.00202,2.98486,3.93974,2.95055,0.000721645,0.000721645,0.000721645
77,164.557,2.67544,3.8329,2.47869,0.15328,0.07565,0.04554,0.01334,2.63403,3.41232,2.54081,0.000706831,0.000706831,0.000706831
78,241.233,2.54273,3.69325,2.35907,0.13724,0.07622,0.04533,0.01456,2.58905,3.37029,2.43677,0.000692024,0.000692024,0.000692024
79,322.527,2.46667,3.54957,2.28835,0.22701,0.10627,0.06447,0.01952,2.46912,3.15146,2.33062,0.00067723,0.00067723,0.00067723
80,400.05,2.41819,3.46819,2.26503,0.1769,0.14976,0.07492,0.02556,2.45316,3.10667,2.36066,0.000662455,0.000662455,0.000662455
81,478.842,2.38051,3.37779,2.21491,0.19736,0.16871,0.08318,0.02931,2.40181,2.96027,2.25265,0.000647706,0.000647706,0.000647706
82,557.214,2.32541,3.28931,2.16805,0.20486,0.17784,0.09818,0.03162,2.39454,2.97194,2.26628,0.00063299,0.00063299,0.00063299
83,632.701,2.29934,3.22786,2.14237,0.19167,0.19197,0.10185,0.03724,2.35659,2.85656,2.22908,0.000618312,0.000618312,0.000618312
84,708.473,2.28447,3.16703,2.10932,0.23036,0.19388,0.11683,0.04515,2.35325,2.8534,2.24106,0.00060368,0.00060368,0.00060368
85,784.935,2.23265,3.13846,2.08916,0.21244,0.18666,0.11892,0.04509,2.32171,2.81798,2.21575,0.0005891,0.0005891,0.0005891
86,862.239,2.21958,3.05819,2.06114,0.21073,0.21264,0.12832,0.04573,2.28586,2.81506,2.16276,0.000574578,0.000574578,0.000574578
87,940.135,2.20869,3.05491,2.05072,0.23111,0.21698,0.14314,0.05027,2.29753,2.75637,2.17244,0.00056012,0.00056012,0.00056012
88,1017.4,2.19715,3.05252,2.05975,0.22308,0.21482,0.1383,0.04766,2.28713,2.75518,2.15405,0.000545733,0.000545733,0.000545733
89,1095.55,2.17963,2.97412,2.03527,0.25175,0.22219,0.15311,0.05742,2.26329,2.70967,2.11052,0.000531423,0.000531423,0.000531423
90,1173.34,2.16028,2.94277,2.02848,0.24384,0.22751,0.16,0.06155,2.24482,2.63673,2.13831,0.000517197,0.000517197,0.000517197
91,1251.57,2.14739,2.91067,1.99505,0.28492,0.24403,0.17514,0.06617,2.24253,2.64665,2.11048,0.00050306,0.00050306,0.00050306
92,1325.56,2.11649,2.9044,2.00685,0.26583,0.24811,0.178,0.0618,2.23749,2.66161,2.13322,0.00048902,0.00048902,0.00048902
93,1398.87,2.11821,2.87891,1.99802,0.30291,0.23986,0.18216,0.06778,2.20573,2.58648,2.0803,0.000475081,0.000475081,0.000475081
94,1472.58,2.11066,2.86396,1.99633,0.25575,0.25203,0.17188,0.06294,2.21062,2.59717,2.12056,0.00046125,0.00046125,0.00046125
