epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,1507.29,1.62547,1.62853,1.53587,0.53355,0.38286,0.37801,0.17876,2.00233,1.92871,1.85759,0.000221469,0.000221469,0.000221469
77,1526.09,1.63616,1.59704,1.52865,0.55246,0.37441,0.38178,0.18041,1.98489,1.92869,1.84731,0.000206005,0.000206005,0.000206005
78,1544.82,1.62246,1.6004,1.52639,0.53662,0.38599,0.38606,0.18092,1.99102,1.90081,1.83757,0.00019105,0.00019105,0.00019105
79,1563.65,1.61688,1.56332,1.52645,0.54078,0.39215,0.38583,0.18276,1.97718,1.89156,1.83911,0.000176619,0.000176619,0.000176619
80,1585.89,1.60427,1.57222,1.52045,0.5372,0.39672,0.38587,0.18746,1.97779,1.89761,1.85154,0.000162725,0.000162725,0.000162725
81,1606.25,1.60019,1.54938,1.51374,0.57132,0.37985,0.39078,0.1881,1.96659,1.87941,1.84101,0.000149383,0.000149383,0.000149383
82,1626.31,1.60536,1.56616,1.51628,0.50765,0.40113,0.38679,0.18693,1.9811,1.87774,1.85374,0.000136605,0.000136605,0.000136605
83,1646.43,1.58944,1.54425,1.50045,0.5549,0.39381,0.39063,0.1886,1.96662,1.86275,1.83493,0.000124405,0.000124405,0.000124405
84,1666.51,1.59544,1.55324,1.5122,0.53178,0.39374,0.38982,0.18663,1.97733,1.88057,1.8462,0.000112795,0.000112795,0.000112795
85,1686.49,1.58069,1.54059,1.51451,0.5628,0.38358,0.39305,0.18802,1.96341,1.85731,1.8295,0.000101785,0.000101785,0.000101785
86,1706.48,1.58121,1.53611,1.4975,0.55351,0.3954,0.39086,0.18864,1.97245,1.85538,1.83663,9.13871e-05,9.13871e-05,9.13871e-05
87,1726.66,1.58597,1.54627,1.50843,0.56502,0.37972,0.3915,0.19005,1.96878,1.84927,1.84006,8.16111e-05,8.16111e-05,8.16111e-05
88,1746.75,1.58353,1.53013,1.49902,0.60306,0.38263,0.39484,0.18972,1.96823,1.84294,1.84145,7.24667e-05,7.24667e-05,7.24667e-05
89,1767.21,1.57631,1.50613,1.49197,0.57943,0.38089,0.39453,0.18961,1.97938,1.84105,1.84613,6.3963e-05,6.3963e-05,6.3963e-05
90,1787.29,1.57466,1.51633,1.49176,0.54031,0.39809,0.3949,0.18911,1.97797,1.84946,1.84295,5.61083e-05,5.61083e-05,5.61083e-05
91,1831.21,1.62331,1.50379,1.5563,0.55761,0.37301,0.38539,0.18465,1.98379,1.8836,1.84333,4.89104e-05,4.89104e-05,4.89104e-05
92,1851.09,1.5885,1.45682,1.5361,0.53697,0.39707,0.38891,0.18938,1.97102,1.88429,1.83652,4.23765e-05,4.23765e-05,4.23765e-05
93,1871.05,1.56957,1.42904,1.52494,0.53069,0.39911,0.38987,0.18895,1.96745,1.86911,1.82641,3.65129e-05,3.65129e-05,3.65129e-05
94,1890.98,1.56592,1.42182,1.52153,0.54495,0.3895,0.39024,0.18817,1.96432,1.87308,1.82433,3.13254e-05,3.13254e-05,3.13254e-05
95,1910.63,1.56649,1.39752,1.52115,0.53222,0.39946,0.39005,0.18957,1.96313,1.8702,1.82909,2.68192e-05,2.68192e-05,2.68192e-05
96,1929.88,1.55146,1.39514,1.51206,0.53033,0.39608,0.39167,0.18957,1.96869,1.86802,1.83514,2.29987e-05,2.29987e-05,2.29987e-05
97,1948.97,1.54864,1.39068,1.51344,0.5476,0.39888,0.39438,0.19,1.9653,1.86593,1.83111,1.98677e-05,1.98677e-05,1.98677e-05
98,1968.24,1.53055,1.39032,1.50503,0.53021,0.39704,0.38938,0.18982,1.96802,1.87215,1.82989,1.74293e-05,1.74293e-05,1.74293e-05
99,1987.41,1.53809,1.38283,1.4995,0.54562,0.40187,0.39344,0.19013,1.96729,1.86966,1.83177,1.56858e-05,1.56858e-05,1.56858e-05
100,2006.6,1.54038,1.38479,1.50278,0.56085,0.39735,0.39461,0.18935,1.96569,1.8675,1.82966,1.4639e-05,1.4639e-05,1.4639e-05
