epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2914.23,1.94881,2.30626,1.86472,0.34691,0.30156,0.25759,0.10626,2.1655,2.38116,2.0392,0.00118385,0.00118385,0.00118385
43,2983.37,1.95887,2.31688,1.86605,0.39696,0.31916,0.27563,0.11241,2.10903,2.34994,1.99774,0.00117253,0.00117253,0.00117253
44,3052.76,1.92089,2.26739,1.84641,0.41902,0.29467,0.27234,0.1143,2.12768,2.34471,2.02819,0.00116102,0.00116102,0.00116102
45,3121.92,1.92527,2.25842,1.84567,0.38869,0.31959,0.27256,0.11115,2.14203,2.36837,2.047,0.00114931,0.00114931,0.00114931
46,3191.07,1.93221,2.26633,1.83902,0.40207,0.30967,0.26524,0.10191,2.13064,2.35578,2.01508,0.00113742,0.00113742,0.00113742
47,3260.06,1.94825,2.24514,1.84153,0.40509,0.32189,0.28679,0.11662,2.14803,2.24652,2.04502,0.00112534,0.00112534,0.00112534
48,3329.16,1.90982,2.21074,1.82236,0.4276,0.31919,0.28284,0.11484,2.11542,2.25862,2.0184,0.00111309,0.00111309,0.00111309
49,3398.31,1.91952,2.19777,1.82575,0.40189,0.30759,0.27812,0.11448,2.12948,2.27438,2.03282,0.00110066,0.00110066,0.00110066
50,3467.36,1.88819,2.15927,1.80035,0.44011,0.32574,0.30186,0.12717,2.09984,2.21994,2.01325,0.00108807,0.00108807,0.00108807
51,3536.54,1.90027,2.17481,1.81559,0.41505,0.32142,0.28173,0.11522,2.12263,2.26038,2.01555,0.00107532,0.00107532,0.00107532
52,3605.74,1.89001,2.11736,1.80036,0.45178,0.32357,0.29961,0.12271,2.12074,2.23415,2.01056,0.00106242,0.00106242,0.00106242
53,3674.88,1.87391,2.12096,1.80506,0.42299,0.33752,0.31147,0.12774,2.09444,2.19543,2.00662,0.00104936,0.00104936,0.00104936
54,3744.2,1.86737,2.08948,1.78104,0.3983,0.34709,0.30542,0.13166,2.08448,2.18488,1.97685,0.00103616,0.00103616,0.00103616
55,3813.26,1.85074,2.08325,1.75595,0.41245,0.33695,0.28967,0.11914,2.12638,2.23098,2.01555,0.00102282,0.00102282,0.00102282
56,3882.41,1.85499,2.05687,1.77122,0.45357,0.3162,0.30306,0.13014,2.07434,2.17755,1.98083,0.00100935,0.00100935,0.00100935
57,3951.77,1.83098,2.05617,1.75567,0.39796,0.33071,0.30481,0.13209,2.07025,2.18172,1.95596,0.000995756,0.000995756,0.000995756
